Date,High,Low,Open,Close,Volume,Adj Close
2021-02-01,81.75,80.01000213623047,81.0999984741211,81.18000030517578,1901700.0,77.68895721435547
2021-02-02,83.02999877929688,80.81999969482422,81.31999969482422,82.11000061035156,2584300.0,78.5789566040039
2021-02-03,82.5,81.19999694824219,82.0999984741211,81.27999877929688,2162700.0,77.7846450805664
2021-02-04,82.26000213623047,81.0999984741211,81.33999633789062,82.20999908447266,1783200.0,78.67465209960938
2021-02-05,82.81999969482422,82.01000213623047,82.48999786376953,82.19000244140625,1584900.0,78.65550994873047
2021-02-08,82.38999938964844,80.4000015258789,82.37000274658203,80.9800033569336,2047300.0,77.49754333496094
2021-02-09,80.47000122070312,79.0,80.23999786376953,79.83999633789062,2148200.0,77.11122131347656
2021-02-10,80.44999694824219,79.44000244140625,79.98999786376953,80.01000213623047,2767300.0,77.2754135131836
2021-02-11,80.23999786376953,78.7699966430664,80.13999938964844,78.94999694824219,2284100.0,76.25163269042969
2021-02-12,79.33000183105469,78.18000030517578,78.91000366210938,78.61000061035156,1917700.0,75.92325592041016
2021-02-16,78.79000091552734,77.91000366210938,78.56999969482422,78.19000244140625,2233100.0,75.51762390136719
2021-02-17,79.3499984741211,78.22000122070312,78.48999786376953,78.48999786376953,2152000.0,75.8073501586914
2021-02-18,80.69000244140625,78.51000213623047,78.51000213623047,80.4800033569336,3468100.0,77.7293472290039
2021-02-19,80.4800033569336,78.72000122070312,80.12999725341797,79.08000183105469,3658400.0,76.37718963623047
2021-02-22,79.05999755859375,75.41999816894531,78.87000274658203,76.7699966430664,3651600.0,74.14614868164062
2021-02-23,78.76000213623047,76.94000244140625,77.29000091552734,78.08999633789062,3660500.0,75.42102813720703
2021-02-24,78.25,76.8499984741211,78.16999816894531,77.0999984741211,3507500.0,74.4648666381836
2021-02-25,78.05999755859375,75.73999786376953,78.05999755859375,76.30000305175781,4283700.0,73.69221496582031
2021-02-26,77.33000183105469,74.80000305175781,76.5,74.8499984741211,4432500.0,72.29176330566406
2021-03-01,77.5999984741211,75.4000015258789,75.41999816894531,76.70999908447266,3091300.0,74.08819580078125
2021-03-02,77.1500015258789,75.88999938964844,76.86000061035156,76.44999694824219,3851900.0,73.83707427978516
2021-03-03,76.45999908447266,74.95999908447266,76.2300033569336,76.31999969482422,2936800.0,73.7115249633789
2021-03-04,78.12000274658203,76.19000244140625,76.33000183105469,77.25,4102500.0,74.60973358154297
2021-03-05,79.29000091552734,77.25,77.5,78.9000015258789,4182700.0,76.2033462524414
2021-03-08,80.95999908447266,78.69999694824219,78.83000183105469,80.48999786376953,3215800.0,77.73899841308594
2021-03-09,81.18000030517578,80.30999755859375,80.87000274658203,80.5999984741211,2869000.0,77.84524536132812
2021-03-10,81.58000183105469,80.38999938964844,81.2300033569336,81.19999694824219,3518600.0,78.42472839355469
2021-03-11,81.80999755859375,79.9800033569336,80.83999633789062,80.0,3129900.0,77.26575469970703
2021-03-12,81.47000122070312,79.69000244140625,80.41999816894531,81.04000091552734,2637900.0,78.27020263671875
2021-03-15,82.33000183105469,81.05000305175781,81.05999755859375,82.27999877929688,3209500.0,79.46782684326172
2021-03-16,83.55000305175781,81.80000305175781,81.80000305175781,83.5,5104300.0,80.64612579345703
2021-03-17,83.70999908447266,81.97000122070312,83.37000274658203,82.12000274658203,3034900.0,79.31329345703125
2021-03-18,82.69000244140625,81.23999786376953,82.27999877929688,82.5999984741211,2349800.0,79.77688598632812
2021-03-19,84.13999938964844,81.97000122070312,82.87000274658203,83.66999816894531,9525500.0,80.81031036376953
2021-03-22,84.3499984741211,83.13999938964844,84.1500015258789,83.62999725341797,2854300.0,80.77168273925781
2021-03-23,85.16000366210938,83.5,84.0,84.63999938964844,2652000.0,81.74715423583984
2021-03-24,85.47000122070312,83.80000305175781,84.20999908447266,84.98999786376953,2895100.0,82.08519744873047
2021-03-25,85.83999633789062,84.33999633789062,85.52999877929688,84.72000122070312,3383500.0,81.82443237304688
2021-03-26,85.04000091552734,83.68000030517578,84.44999694824219,84.98999786376953,3074500.0,82.08519744873047
2021-03-29,86.12999725341797,84.26000213623047,84.58000183105469,85.83999633789062,2639800.0,82.9061508178711
2021-03-30,85.5199966430664,83.69999694824219,85.5199966430664,84.7300033569336,2428300.0,81.83409118652344
2021-03-31,85.08999633789062,84.12999725341797,84.5199966430664,84.69999694824219,3250700.0,81.80510711669922
2021-04-01,85.58000183105469,84.30000305175781,84.9000015258789,85.54000091552734,2180000.0,82.61640167236328
2021-04-05,86.72000122070312,85.1500015258789,85.22000122070312,86.29000091552734,1702300.0,83.34076690673828
2021-04-06,86.81999969482422,85.66000366210938,86.38999938964844,86.7699966430664,1733300.0,83.80435943603516
2021-04-07,87.16000366210938,86.29000091552734,86.91999816894531,86.69000244140625,1883100.0,83.72709655761719
2021-04-08,86.98999786376953,86.0,86.81999969482422,86.06999969482422,2814800.0,83.12828826904297
2021-04-09,86.69999694824219,85.81999969482422,86.06999969482422,85.88999938964844,2952800.0,82.95443725585938
2021-04-12,86.72000122070312,85.7300033569336,86.04000091552734,86.0,3324800.0,83.06068420410156
2021-04-13,86.93000030517578,85.0,85.70999908447266,86.72000122070312,2460600.0,83.75607299804688
2021-04-14,87.08999633789062,85.9800033569336,86.4000015258789,87.06999969482422,2563300.0,84.09410858154297
2021-04-15,87.91999816894531,86.83000183105469,87.19000244140625,87.80999755859375,3004300.0,84.8088150024414
2021-04-16,88.9000015258789,87.7699966430664,88.19000244140625,88.55000305175781,2378400.0,85.52352905273438
2021-04-19,89.0,88.06999969482422,88.55000305175781,88.6500015258789,2753000.0,85.62010955810547
2021-04-20,90.62000274658203,88.69999694824219,89.0,90.13999938964844,3333200.0,87.0591812133789
