,Close
2024-05-13,3745.0
2024-05-10,3805.75
2024-05-09,3780.03
2024-05-08,3660.0
2024-05-07,3605.41
2024-05-06,3598.41
2024-05-03,3577.38
2024-05-02,3472.91
2024-05-01,3415.64
2024-04-30,3452.03
2024-04-29,3514.8
2024-04-26,3521.08
2024-04-25,3502.48
2024-04-24,3517.52
2024-04-23,3533.99
2024-04-22,3463.0
2024-04-19,3418.65
2024-04-18,3430.14
2024-04-17,3443.91
2024-04-16,3467.77
2024-04-15,3485.63
2024-04-12,3531.8
2024-04-11,3637.87
2024-04-10,3586.13
2024-04-09,3581.48
2024-04-08,3601.17
2024-04-05,3601.9
2024-04-04,3521.93
2024-04-03,3632.38
2024-04-02,3566.09
2024-04-01,3568.87
2024-03-28,3627.88
2024-03-27,3673.5
2024-03-26,3661.08
2024-03-25,3626.94
2024-03-22,3624.73
2024-03-21,3647.81
2024-03-20,3578.49
2024-03-19,3505.98
2024-03-18,3450.93
2024-03-15,3413.98
2024-03-14,3511.56
2024-03-13,3500.0
2024-03-12,3500.0
2024-03-11,3502.74
2024-03-08,3485.7
2024-03-07,3477.76
2024-03-06,3428.03
2024-03-05,3430.25
2024-03-04,3461.4
2024-03-01,3499.73
2024-02-29,3468.83
2024-02-28,3495.63
2024-02-27,3478.12
2024-02-26,3499.75
2024-02-23,3505.96
2024-02-22,3901.99
2024-02-21,3741.13
2024-02-20,3700.86
2024-02-16,3716.84
2024-02-15,3750.66
2024-02-14,3738.31
2024-02-13,3747.61
2024-02-12,3790.23
2024-02-09,3758.18
2024-02-08,3840.22
2024-02-07,3708.92
2024-02-06,3644.94
2024-02-05,3625.0
2024-02-02,3561.39
2024-02-01,3558.45
2024-01-31,3507.47
2024-01-30,3555.15
2024-01-29,3553.88
2024-01-26,3519.6
2024-01-25,3503.25
2024-01-24,3496.75
2024-01-23,3490.62
2024-01-22,3506.02
2024-01-19,3616.51
2024-01-18,3528.81
2024-01-17,3489.9
2024-01-16,3503.7
2024-01-12,3502.4
2024-01-11,3552.28
2024-01-10,3521.15
2024-01-09,3489.23
2024-01-08,3462.84
2024-01-05,3408.14
2024-01-04,3419.94
2024-01-03,3409.27
2024-01-02,3480.56
2023-12-29,3547.22
2023-12-28,3550.47
2023-12-27,3534.64
2023-12-26,3566.65
2023-12-22,3535.7
2023-12-21,3519.55
2023-12-20,3469.21
2023-12-19,3515.29
2023-12-18,3470.53
2023-12-15,3479.12
2023-12-14,3440.3
2023-12-13,3424.22
2023-12-12,3402.5
2023-12-11,3346.71
2023-12-08,3275.0
2023-12-07,3238.27
2023-12-06,3150.0
2023-12-05,3148.01
2023-12-04,3134.48
2023-12-01,3159.56
2023-11-30,3125.7
2023-11-29,3126.29
2023-11-28,3141.91
2023-11-27,3130.8
2023-11-24,3115.59
2023-11-22,3130.0
2023-11-21,3145.05
2023-11-20,3157.94
2023-11-17,3135.25
2023-11-16,3128.85
2023-11-15,3120.82
2023-11-14,3173.5
2023-11-13,3119.21
2023-11-10,3074.23
2023-11-09,3010.26
2023-11-08,3020.34
2023-11-07,3011.9
2023-11-06,2971.43
2023-11-03,2858.75
2023-11-02,2838.62
2023-11-01,2766.23
2023-10-31,2789.56
2023-10-30,2788.25
2023-10-27,2746.16
2023-10-26,2742.69
2023-10-25,2812.92
2023-10-24,2835.37
2023-10-23,2819.54
