Date,High,Low,Open,Close,Volume,Adj Close
2021-01-14,2215.780029296875,2178.77001953125,2185.27001953125,2182.590087890625,273100,2182.590087890625
2021-01-15,2179.2900390625,2116.0,2179.2900390625,2119.22998046875,340800,2119.22998046875
2021-01-19,2169.949951171875,2108.9599609375,2135.0,2163.0400390625,274900,2163.0400390625
2021-01-20,2179.97998046875,2124.56005859375,2179.97998046875,2160.050048828125,339000,2160.050048828125
2021-01-21,2157.010009765625,2105.0,2140.89990234375,2109.93994140625,460800,2109.93994140625
2021-01-22,2109.510009765625,2065.0,2101.830078125,2066.239990234375,356700,2066.239990234375
2021-01-25,2060.35009765625,1947.0899658203125,2044.8599853515625,2018.4300537109375,879500,2018.4300537109375
2021-01-26,2056.72998046875,1974.6500244140625,2033.3699951171875,1983.1600341796875,447600,1983.1600341796875
2021-01-27,1975.9599609375,1860.72998046875,1949.3299560546875,1886.0899658203125,705600,1886.0899658203125
2021-01-28,2048.77001953125,1935.8800048828125,1979.0400390625,2034.0999755859375,843300,2034.0999755859375
2021-01-29,2040.0,1938.800048828125,2036.0,1944.3299560546875,536200,1944.3299560546875
2021-02-01,2006.3800048828125,1965.0,1996.18994140625,1990.4599609375,478700,1990.4599609375
2021-02-02,2112.909912109375,2025.4100341796875,2035.0,2065.530029296875,440700,2065.530029296875
2021-02-03,2094.800048828125,2024.719970703125,2079.530029296875,2027.300048828125,352600,2027.300048828125
2021-02-04,2085.89990234375,2015.6600341796875,2036.18994140625,2082.93994140625,355200,2082.93994140625
2021-02-05,2129.989990234375,2073.8798828125,2109.2900390625,2096.419921875,238400,2096.419921875
2021-02-08,2131.659912109375,2070.7900390625,2117.050048828125,2099.56005859375,219000,2099.56005859375
2021-02-09,2104.85009765625,2051.639892578125,2082.8798828125,2085.280029296875,229700,2085.280029296875
2021-02-10,2161.2099609375,2091.179931640625,2116.300048828125,2141.760009765625,334100,2141.760009765625
2021-02-11,2183.659912109375,2132.840087890625,2145.340087890625,2159.260009765625,258300,2159.260009765625
2021-02-12,2188.989990234375,2110.010009765625,2126.35009765625,2150.580078125,210600,2150.580078125
2021-02-16,2198.030029296875,2133.7099609375,2139.18994140625,2184.159912109375,242400,2184.159912109375
2021-02-17,2237.949951171875,2174.14990234375,2183.389892578125,2233.77001953125,287700,2233.77001953125
2021-02-18,2275.909912109375,2190.030029296875,2190.030029296875,2259.7900390625,317000,2259.7900390625
2021-02-19,2322.0400390625,2259.85009765625,2273.0,2293.050048828125,353500,2293.050048828125
2021-02-22,2392.969970703125,2265.669921875,2265.669921875,2350.02001953125,504100,2350.02001953125
2021-02-23,2367.0,2292.169921875,2348.360107421875,2359.3701171875,515300,2359.3701171875
2021-02-24,2450.260009765625,2324.179931640625,2343.77001953125,2443.5,610000,2443.5
2021-02-25,2438.949951171875,2261.469970703125,2419.929931640625,2273.199951171875,751800,2273.199951171875
2021-02-26,2345.0,2251.7099609375,2343.89990234375,2328.510009765625,503900,2328.510009765625
2021-03-01,2382.300048828125,2300.2099609375,2372.989990234375,2320.5,359900,2320.5
2021-03-02,2342.0,2275.0,2338.0,2282.2099609375,310000,2282.2099609375
2021-03-03,2334.93994140625,2272.139892578125,2286.22998046875,2275.0,364500,2275.0
2021-03-04,2277.169921875,2163.39990234375,2277.169921875,2219.35009765625,484100,2219.35009765625
2021-03-05,2312.800048828125,2178.8798828125,2235.77001953125,2307.10009765625,435300,2307.10009765625
2021-03-08,2412.340087890625,2298.360107421875,2303.429931640625,2368.739990234375,564000,2368.739990234375
2021-03-09,2441.75,2344.010009765625,2380.139892578125,2366.7900390625,481700,2366.7900390625
2021-03-10,2420.0,2363.909912109375,2379.35009765625,2369.320068359375,443900,2369.320068359375
2021-03-11,2447.469970703125,2343.780029296875,2398.280029296875,2362.06005859375,512200,2362.06005859375
2021-03-12,2412.830078125,2350.8798828125,2358.989990234375,2401.0400390625,404600,2401.0400390625
2021-03-15,2443.52001953125,2374.010009765625,2412.760009765625,2439.5,468800,2439.5
2021-03-16,2429.530029296875,2380.010009765625,2416.35009765625,2396.56005859375,360700,2396.56005859375
2021-03-17,2469.580078125,2370.0,2373.5,2461.780029296875,394400,2461.780029296875
2021-03-18,2447.4599609375,2344.0,2428.030029296875,2346.949951171875,498000,2346.949951171875
2021-03-19,2350.090087890625,2265.81005859375,2332.820068359375,2287.739990234375,637600,2287.739990234375
2021-03-22,2340.0,2225.0,2340.0,2231.889892578125,531300,2231.889892578125
2021-03-23,2250.6201171875,2184.469970703125,2250.6201171875,2215.0,501900,2215.0
2021-03-24,2278.0,2199.010009765625,2231.800048828125,2202.72998046875,441000,2202.72998046875
2021-03-25,2282.8798828125,2173.0,2186.699951171875,2268.909912109375,421300,2268.909912109375
2021-03-26,2329.330078125,2246.639892578125,2275.93994140625,2323.530029296875,377000,2323.530029296875
2021-03-29,2375.0,2307.409912109375,2311.0,2351.360107421875,341400,2351.360107421875
2021-03-30,2370.22998046875,2316.7900390625,2343.25,2334.889892578125,250400,2334.889892578125
2021-03-31,2363.919921875,2319.31005859375,2345.679931640625,2329.840087890625,530800,2329.840087890625
2021-04-01,2389.72998046875,2348.22998046875,2354.280029296875,2382.4599609375,248200,2382.4599609375
2021-04-05,2436.8798828125,2386.860107421875,2410.0,2409.179931640625,342300,2409.179931640625
2021-04-06,2447.409912109375,2407.22998046875,2415.0,2422.0,411100,2422.0
2021-04-07,2440.2099609375,2395.570068359375,2429.06005859375,2410.639892578125,235500,2410.639892578125
2021-04-08,2435.429931640625,2392.0,2392.0,2427.989990234375,222000,2427.989990234375
2021-04-09,2454.719970703125,2405.550048828125,2434.0,2450.06005859375,239800,2450.06005859375
2021-04-12,2450.199951171875,2396.489990234375,2436.0,2409.050048828125,551400,2409.050048828125
2021-04-13,2415.7900390625,2367.14990234375,2403.919921875,2404.2900390625,789700,2404.2900390625
2021-04-14,2482.820068359375,2407.47998046875,2413.10009765625,2454.219970703125,939600,2454.219970703125
2021-04-15,2468.929931640625,2426.179931640625,2467.5400390625,2433.2099609375,639300,2433.2099609375
2021-04-16,2489.409912109375,2435.830078125,2443.72998046875,2476.89990234375,783500,2476.89990234375
2021-04-19,2488.320068359375,2443.110107421875,2480.429931640625,2456.199951171875,327000,2456.199951171875
2021-04-20,2436.489990234375,2317.2900390625,2433.75,2345.0,477700,2345.0
2021-04-21,2365.989990234375,2343.06005859375,2359.919921875,2357.72998046875,280800,2357.72998046875
2021-04-22,2395.0,2343.0,2353.719970703125,2347.050048828125,287500,2347.050048828125
2021-04-23,2404.330078125,2350.4599609375,2367.18994140625,2395.429931640625,253700,2395.429931640625
2021-04-26,2460.929931640625,2407.0,2424.889892578125,2458.25,323300,2458.25
2021-04-27,2469.1201171875,2441.669921875,2458.0,2464.14990234375,220700,2464.14990234375
2021-04-28,2514.989990234375,2461.0,2475.0,2505.10009765625,323500,2505.10009765625
2021-04-29,2516.0,2476.010009765625,2507.469970703125,2501.429931640625,218800,2501.429931640625
2021-04-30,2497.699951171875,2436.139892578125,2497.699951171875,2466.080078125,328100,2466.080078125
2021-05-03,2486.989990234375,2435.31005859375,2484.070068359375,2440.43994140625,190100,2440.43994140625
2021-05-04,2427.820068359375,2368.830078125,2409.7900390625,2382.93994140625,339100,2382.93994140625
2021-05-05,2403.75,2327.18994140625,2402.050048828125,2337.919921875,381500,2337.919921875
2021-05-06,2324.0,2255.14990234375,2297.7099609375,2279.35009765625,432700,2279.35009765625
2021-05-07,2361.419921875,2290.739990234375,2312.239990234375,2327.080078125,381600,2327.080078125
2021-05-10,2333.0,2261.68994140625,2331.639892578125,2263.10009765625,382900,2263.10009765625
2021-05-11,2262.77001953125,2205.080078125,2230.0,2247.679931640625,418900,2247.679931640625
2021-05-12,2236.550048828125,2163.47998046875,2231.31005859375,2172.25,417100,2172.25
2021-05-13,2235.669921875,2162.14990234375,2193.949951171875,2207.27001953125,299500,2207.27001953125
2021-05-14,2291.85009765625,2227.409912109375,2251.1201171875,2282.47998046875,340400,2282.47998046875
